dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-13.00624775554437,-16.618963493840493,-9.361014654429164,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-7.12111759692604,-10.240841333941656,-3.9973229465625617,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-11.834578928063396,-15.800112081652184,-7.951131537605749,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,3.6487064010032983,0.9241164460438458,6.515806808619522,0.00999950002499875,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,0.16999150042497874,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-1.7348923821926499,-4.636917604015759,0.9765804299400919,0.21588920553972302,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-12.293622308293585,-16.031014939310886,-8.599132073394372,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-9.266095557121766,-13.36828094261666,-5.282443469256921,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-13.696466888403723,-17.428899828114144,-9.953745708982671,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-4.713461331137356,-9.262565285690442,-0.41417876702741435,0.030698465076746163,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.3847807609619519,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,10.769823997929336,7.690719879150123,13.928431713419121,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,5.38622521473339,2.289423121095176,8.460674618806154,0.0006999650017499125,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.015399230038498074,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-5.172504711367545,-9.260116043543693,-1.1822623870969151,0.0103994800259987,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,0.16999150042497874,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-2.1449779601957255,-6.788659903194481,2.395233148141413,0.3541822908854557,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-6.575349291477684,-11.18785859344122,-2.05000889592983,0.0042997850107494625,147,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.08599570021498926,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,15.483285329066694,11.890157559915792,19.199692732502236,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,10.099686545870746,6.214303951681524,14.120265102723621,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-0.45904338023019,-4.474106984107497,3.4405970479781964,0.8198590070496475,147,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,2.56848337094163,-1.8225427819612379,6.98984277043401,0.2626868656567172,147,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-1.8618879603403282,-5.999671518236584,2.3240402702703964,0.3862806859657017,147,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-5.383598783195948,-8.652724647588661,-2.3960232437008906,0.00039998000099995,147,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,0.00919954002299885,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-15.942328709296884,-19.753383151844822,-12.226050745692127,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-12.914801958125063,-16.876042171941837,-9.144917341618862,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-17.34517328940702,-21.48651317847306,-13.212156031184284,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-10.558729926100936,-14.469041501944147,-6.5105495957014465,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-7.531203174929116,-11.696342912775476,-3.3633173793073685,0.000199990000499975,147,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,0.004999750012499375,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-11.961574506211074,-15.960144495040856,-7.884062408306206,9.99950002499875e-05,147,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,3.0275267511718194,-1.4273617377786132,7.473713857568498,0.1847907604619769,147,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-1.4028445801101384,-5.51303844680482,2.696150316489303,0.5075746212689366,147,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
ud_pos_xlm-r,ud_pos,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-4.4303713312819575,-8.594523801986405,-0.21480104504716493,0.039098045097745115,147,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,0.43007849607519627,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,2.280080376841929,0.7229886481696539,4.030761030897409,0.0022998850057497125,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,0.08969551522423878,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,1.5659060135226595,-0.26369095749381316,3.5210165782932834,0.095995200239988,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-1.1250467650010025,-2.9585096021248876,0.7552842288523363,0.23818809059547022,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,1.449939032093513,-0.7737576545677678,3.76282431646376,0.20858957052147392,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,2.084810089382336,0.2663033204633679,4.084785266117391,0.022298885055747213,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.7581620918954053,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,1.7126293499646232,0.2111596426854915,3.415009520828251,0.023298835058247088,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,0.7688615569221539,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,-0.04838136819442224,-2.1839923296504105,2.1453566993713666,0.9498525073746312,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,3.06533899084422,0.854028780347716,5.417632313464251,0.005299735013249337,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,0.2013899305034748,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,0.5301203200033048,-2.463950788475392,3.632384504375566,0.7366631668416579,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.7141743633192696,-1.775939395280416,0.2844036408355211,0.16459177041147943,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-3.4051271418429314,-5.207660015968454,-1.6529791676040357,0.00039998000099995,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.0175991200439978,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-0.8301413447484165,-2.6976810690380564,0.9249063261790225,0.35878206089695514,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-0.19527028745959335,-1.9565331397020946,1.7368282965170712,0.816359182040898,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-0.5674510268773056,-1.5502215912917003,0.32950651083351395,0.22758862056897156,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-2.3284617450363516,-3.9872364698569136,-0.8051526331508833,0.001799910004499775,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.071996400179991,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,0.7852586140022904,-0.7039766975572331,2.3593935636722385,0.311884405779711,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-1.7499600568386247,-4.297220755854032,0.8317813998939695,0.17379131043447826,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-2.690952778523662,-4.583297960075286,-0.796445273363946,0.0055997200139993,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.2071896405179741,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-0.11596698142914658,-1.8134606089714607,1.5085148354554234,0.896455177241138,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,0.5189040758596762,-1.413553151272468,2.573088236860794,0.608469576521174,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,0.14672333644196398,-1.1508328294207104,1.4923101407346249,0.8312584370781461,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-1.614287381717082,-3.323347598994632,0.004234758842523776,0.050997450127493626,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,1.4994329773215602,-0.08959782153056349,3.139607442744909,0.06489675516224189,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-1.0357856935193546,-3.4583203373868474,1.4002028463944327,0.39508024598770064,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,2.574985797094516,0.2553873322780828,4.897613075829943,0.030698465076746163,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.9823508824558772,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,3.2098568543833386,1.3957464082783677,5.142552122618489,0.00039998000099995,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.0175991200439978,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,2.8376761149656264,1.083277431969439,4.668785728396836,0.0010999450027498626,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.045097745112744364,scale-free; suitable for cross-task aggregation
